-98.55,60.46
-96.3,60.47
-102.61,60.46
-106.64,60.46
-106.09,60.46
-101.24,60.47
-145.2,60.46
-100.06,60.47
-103.42,60.46
-95.67,60.45
-107.68,60.45
-108.2,60.45
-97.37,60.46
-102.77,60.44
-101.01,60.45
-96.26,60.46
-101.72,60.45
-99.02,60.45
-59.43,-29.95
-104.78,60.44
-104.27,60.45
-95.52,60.46
-153.58,70.83
-105.03,60.45
-105.77,60.45
-95.61,60.45
-95.36,60.46
-95.3,60.45
-99.91,60.45
-148.12,60.44
-100.92,60.45
-95.86,60.45
-98.85,60.45
-96.06,60.45
-94.99,60.45
167.48,60.44
-100.33,60.45
-101.85,60.44
-54.66,-2.29
175.01,64.7
96.89,68.73
-68.04,60.45
-98.28,60.45
-59.36,-30
-98.55,60.44
-95.82,60.45
-107.01,60.44
-95.59,60.45
-95.07,60.44
-98.36,60.44
151.23,65.82
-108.35,60.44
-95.42,60.44
-97.96,60.44
-95.24,60.44
-98.49,60.44
-99.79,60.44
-59.26,-30.02
-101.63,60.43
-102.02,60.44
-95.04,60.44
-95.38,60.44
-99.93,60.43
-97.06,60.44
-97.2,60.44
-100.22,60.43
-101.91,60.42
-97.01,60.43
-104.55,60.43
-97.87,60.44
-97.17,60.43
-96.88,60.43
-101.79,60.43
-106.27,60.42
-98.95,60.43
38.8,62.65
131.23,57.38
75.98,51.85
-59.23,-30.18
-59.21,-30.22
-59.27,-30.23
-100.72,60.43
116.64,35.14
-56.93,-28.14
-57.01,-28.18
-57.21,-28.37
-97.41,27.53
-95.25,60.43
-105.9,60.42
-99.3,60.42
-104.9,60.42
-103.56,60.43
-68.41,-25.57
-106.73,60.43
-100.45,60.43
-106.77,60.43
-95.76,60.42
-103.39,60.42
-96.98,60.43
-100.99,60.43
-102.72,60.42
-107.78,60.42
-105.75,60.43
-106.99,60.42
-100.65,60.42
-66.83,-25.9
-66.73,-26.11
47.74,-18.18
8.17,59.11
-100.31,60.42
-108.92,60.42
169.73,60.42
-99.88,60.42
-103.74,60.42
-108.46,60.42
-98.54,60.42
-101.39,60.41
-99.97,60.42
-96.68,60.42
-101.72,60.41
11.17,59.28
-21.15,77.28
-67.07,78.98
-95.08,60.42
-103.36,60.41
-68.05,-26.35
-96.07,60.42
-95.05,60.42
-107.11,60.42
-96.28,60.41
-102.65,60.42
-99.03,60.42
-98.49,60.41
-100.51,60.42
-95.87,60.42
-104.25,60.41
-98.84,60.41
-103.42,60.41
-106.79,60.4
-96.73,60.42
-97.74,60.41
-107.66,60.4
-107.84,60.4
-95.12,60.41
-106.37,60.41
-102.79,60.39
-99.18,60.41
-99.35,60.39
-99.92,60.41
-95.51,60.41
105.11,60.41
-101.6,60.4
-148.19,60.41
-89.62,35.13
78.41,39.75
-102.39,60.41
-96.48,60.4
-95.26,60.41
-98.12,60.4
-107.07,60.4
-68.1,-26.5
-105.22,60.39
-96.22,60.4
-99.01,60.4
-100.19,60.41
-102.72,60.4
-95.79,60.4
-101.34,60.4
-100.78,60.4
-103.1,60.4
-99.11,60.4
-95.19,60.4
-98.99,60.41
-100.37,60.4
106.35,60.4
-95.4,60.4
126.5,35.12
63.02,52.25
-94.98,60.4
-97.69,60.4
110.67,60.4
-97.65,60.4
-101.01,60.4
-97.61,60.4
-68.57,-27.64
-97.13,60.4
-98.62,60.39
-101.87,60.4
-98.02,60.39
-97.97,60.4
-101.18,60.39
-100.89,60.39
-100.25,60.39
-102.64,60.39
-95.29,60.39
-100.38,60.39
-100.46,60.39
-98.4,60.39
-95.18,60.39
-90.67,35.12
-84.02,73.1
-101.4,60.39
-107.42,60.39
-99.41,60.38
-103.25,60.39
-102.39,60.39
-96.22,60.39
-102.6,60.38
-105.95,60.36
-98.56,60.39
-100.82,60.36
-105.59,60.38
-104.66,60.39
-95.52,60.39
-95.32,60.38
-96.81,60.38
-101.71,60.38
-102.52,60.38
-105.13,60.38
-112.04,35.13
-107.31,60.38
-100.76,60.38
-101.9,60.38
-98.66,60.38
-102.83,60.38
-108.48,60.38
-96.11,60.38
-100.99,60.37
-105.89,60.38
-102.5,60.38
-99.84,60.37
-103.99,60.35
-108.59,60.37
-98.49,60.36
-108.09,60.38
-144.83,60.38
-104.25,60.37
-100.95,60.38
-95.01,60.37
-100.5,60.38
-96.88,60.38
-57.48,50.17
-95.53,60.36
-97.94,60.37
-105.7,60.37
-106.69,60.37
-101.8,60.37
-98.14,60.37
-106.98,60.37
-68.9,-27.77
-99.05,60.37
-99.13,60.36
-98.75,60.36
-99.94,60.36
-100.69,60.37
-104.45,60.37
-106.63,60.36
-95.06,60.37
159.57,68.32
-95.12,60.36
-98.58,60.37
-98.84,60.35
-100.75,60.37
-98.69,60.36
-102.47,60.37
-101.24,60.36
-97.29,60.35
-106.38,60.36
-107.06,60.35
-104.36,60.36
-100.33,60.35
-102.91,60.35
-96.36,60.35
-105.83,60.36
-101.86,60.36
-97.89,60.36
-96.2,60.36
52.27,53.37
-103.68,60.36
-98.8,60.36
-104.05,60.35
-95.23,60.35
-65.3,-28.34
-100.53,60.35
-95.45,60.35
-96.1,60.35
-102.78,60.35
-95.49,60.36
-98.86,60.35
-101.43,60.36
-106.03,60.35
-98.93,60.35
-97.69,60.36
-99.88,60.36
-99.45,60.35
-104.64,60.35
-98.27,60.34
-103.53,60.35
-116.73,77.4
-103.46,60.36
-96.85,60.35
-99.07,60.34
-95.02,60.35
-101.38,60.35
-101.82,60.35
-99,60.35
-106.37,60.34
-96.48,60.35
-106.98,60.33
-101.55,60.34
-95.82,60.35
-104.32,60.34
-102.73,60.34
-104.79,60.35
-107.27,60.34
-96.73,60.35
-98.45,60.34
-105.79,60.34
-101.21,60.34
87.56,47.39
-106.1,60.34
-100.6,60.34
-107.85,60.34
-101.47,60.34
-103.36,60.34
-106.49,60.34
-102.94,60.34
-107.02,60.34
-98.22,60.32
-100.41,60.33
-103.16,60.34
-97.97,60.34
-99.84,60.32
-100.89,60.32
-106.33,60.33
-95.21,60.33
-103.59,60.34
-96.93,60.34
-101.03,60.33
-97.76,60.33
-95.55,60.34
-97.7,60.33
-102.71,60.3
-98.13,60.33
-65.01,-29.61
-103.31,60.32
-98.95,60.33
-105.88,60.32
-107.03,60.33
-98.11,60.32
-101.62,60.32
-102.74,60.31
-95.47,60.33
-103.43,60.32
-101.89,60.31
-97.9,60.33
-97.45,60.33
-102.91,60.32
-98.04,60.33
-103.53,60.32
11.13,48.01
-101.23,60.3
-99.78,60.31
-102.96,60.32
-96.59,60.32
-102.67,60.31
-95.37,60.32
-65.21,-29.8
-96.51,60.32
-104.56,60.32
-108.17,60.32
-97.97,60.31
-104.61,60.32
-99.15,60.31
-101.15,60.32
-96.66,60.31
-101.73,60.3
-96.7,60.31
-97.39,60.31
-108.25,60.3
-97.27,60.31
-96.84,60.3
-101.35,60.31
-107.09,60.31
-98.13,60.31
-96.4,60.31
-96.52,60.31
-101.31,60.31
-104.05,60.31
-107.65,60.3
-101.5,60.31
-96.5,60.29
-100.26,60.3
-107.18,60.29
-101.4,60.31
-101.8,60.3
-103.14,60.31
-96.07,60.31
-105.63,60.3
-106.66,60.31
-100.6,60.3
-100.65,60.31
-116.64,77.39
-97.44,60.3
-101.92,60.3
-98.62,60.29
-104.71,60.28
-100.84,60.3
-103.91,60.3
-103.06,60.29
-103.52,60.29
-98.45,60.29
-102.88,60.29
-95.02,60.29
-101.06,60.29
-107.09,60.29
-99.85,60.28
-100.43,60.28
-103.45,60.29
-104.4,60.28
-97.68,60.29
-103.77,60.29
-104.65,60.29
-101.02,60.28
-78.27,47.4
109.66,73.32
-106.14,60.28
-95.98,60.28
-105.59,60.28
-59.24,-30.25
-101.16,60.29
-97.43,60.28
-98.57,60.28
-107.32,60.28
-109.01,60.28
-98.16,60.28
-95.33,60.29
-98.82,60.28
-103.01,60.27
-103.56,60.28
-98.39,65.89
96.49,52.7
-97.81,60.28
-99.91,60.28
-108.37,60.28
-59.1,-32.17
-105.13,60.27
-95.12,60.28
-102.8,60.26
-107.06,60.27
-97.5,60.28
-101.55,60.28
-106.76,60.28
-101.86,60.27
-105.97,60.27
-95.2,60.28
-67.73,-26.9
-60.57,-32.27
90.11,35.99
-108.03,60.28
-106.88,60.27
-95.35,60.28
-102.94,60.25
-102.88,60.27
-60.57,-32.32
-109.06,60.27
-101.45,60.27
-101.59,60.27
-97.9,60.26
-105.55,60.26
-107.47,60.27
-103.63,60.27
-100.5,60.27
-94.95,60.27
-107.13,60.26
-99.21,60.26
-106.62,60.26
-97.26,60.26
-96.94,60.27
-97.55,60.26
-108.29,60.26
-99.11,60.26
-95.02,60.26
-104.95,60.26
-103.42,60.26
-103.79,60.26
-99.89,60.25
-97.66,60.25
-95.06,60.26
-100.93,60.25
-103.72,60.26
-96.22,60.26
-108.22,60.26
-104.69,60.25
-101.21,60.26
-100.42,60.26
-95.26,60.26
-101.28,60.25
-105.36,60.25
-98.36,60.25
-101.48,60.26
-101.62,60.25
-66.46,78.97
-103.31,60.25
-103.49,60.25
105.28,60.24
-97.41,60.25
-103.27,60.25
-103.76,60.25
-103.03,60.23
-107.51,60.25
-95.25,60.25
-100.36,60.25
-105.44,60.24
-95.04,60.24
-100.69,60.25
-103.57,60.25
-99.86,60.24
-102.79,60.24
-107.11,60.23
-96.54,60.24
-102.92,60.24
-101.31,60.24
-102.2,20.88
62.48,68.07
-98.16,60.23
-102.79,60.22
-101.19,60.24
-101.55,60.24
-102.99,60.23
-97.78,60.24
-95.96,60.24
-96.05,60.24
-106.58,60.24
-100.42,60.24
-103.97,60.24
-100.57,60.24
-101.67,60.24
-104.77,60.22
-100.45,60.24
-101.28,60.23
-107.88,60.24
-106.52,60.23
-68.79,78.97
-105.56,60.24
-95.85,60.24
-97.33,60.24
-96.7,60.24
-95.07,60.24
-104.19,60.21
-96.87,60.23
-106.05,60.23
-97.5,60.24
-97.69,60.23
-95.2,60.23
-96.79,60.23
-100.66,60.22
-96.4,60.23
-105.28,60.22
-106.38,60.23
-95.98,60.23
-106.8,60.22
-96.9,60.22
-108.44,60.23
116.65,35.12
-92.91,35.13
-81.4,27.94
-95.67,60.21
-97.48,60.22
-95.11,60.23
-103.64,60.22
-104.71,60.21
-105.37,60.22
-101.21,60.22
-99.91,60.21
-98.62,60.23
-101.11,60.22
-95.41,60.22
-95.9,60.23
-108.98,60.22
-94.72,60.22
-102.88,60.22
-106.6,60.21
-106.01,60.21
-96.59,60.22
-95.74,60.22
29.21,44.88
-101.31,60.21
-108.51,60.21
-108.83,60.22
-103.6,60.21
-97.99,60.21
-101.03,60.22
-106.92,60.21
-108.19,60.21
-101.59,60.21
-103.86,60.21
-95.05,60.21
-104.15,60.21
-94.99,60.21
-107.79,60.21
-99.88,60.21
-99.67,60.2
-101.48,60.21
-107.54,60.2
-96.46,60.21
-100.31,60.21
-108.78,60.21
-68.6,78.97
-107.27,60.2
-95.4,60.21
-95.03,60.19
-96.97,60.21
-97.44,60.21
-95.1,60.21
-99.1,60.2
-107.01,60.2
-97.59,60.2
-105.55,60.2
-101.39,60.19
-101.15,60.2
-98.67,60.2
-95.73,60.19
-94.94,60.2
-100.46,60.2
-98.35,60.2
-107.46,60.2
-95.5,60.2
-106.66,60.19
-100.6,60.2
-96.82,60.19
-97.49,60.2
-95.55,60.2
-98.59,60.19
-107.37,60.2
-108.93,60.19
-94.91,60.2
-106.45,60.2
-108.07,60.2
-105.78,60.2
-105.32,60.19
-96.77,60.19
-101.59,60.19
-107.15,60.19
-98.63,60.18
-106.2,60.19
-106.28,60.19
-101.65,60.19
-96.63,60.19
-106.41,60.19
-97.92,60.19
-95,60.19
-105.21,60.19
-97.98,60.19
-95.26,60.18
-96.28,60.18
-96.14,60.17
-96.68,60.18
-101.21,60.18
-97.02,60.19
-101.51,60.18
-100.65,60.18
-103.06,60.17
-100.45,60.18
-98.72,60.18
-96.23,60.17
-106.75,60.17
-97.39,60.17
-101.45,60.18
-102.64,60.17
-101.77,60.17
-104.09,60.17
-96.53,60.18
118,35.12
-97.7,60.17
-103.58,60.17
-107.53,60.18
-105.61,60.17
-101.24,60.17
-100.16,60.18
-98.58,60.16
-101.1,60.17
-103.78,60.17
-100.58,60.16
106.19,60.17
-107.65,60.17
-104.74,60.15
-105.04,60.16
-96.97,60.17
-100.01,60.17
-103.91,60.17
-100.85,60.17
-101.61,60.17
-25.08,76.68
-101.33,60.17
-100.77,60.16
-97.14,60.16
-107.44,60.17
-96.61,60.15
-95.36,60.16
-60.58,-32.37
-105.1,60.17
-100.36,60.16
-99,60.16
-103.51,60.17
-98.55,60.16
-105.35,60.16
-98.75,60.16
-105.45,60.17
-98.67,60.16
-106.16,60.16
-106.98,60.16
-92.6,35.12
92.13,35.12
-102.96,60.15
-97.05,60.16
-100.41,60.16
-98.84,60.16
-101.18,60.16
-106.43,60.16
-95.55,60.16
-100.22,60.14
-105.23,60.16
-103.66,60.16
-95.47,60.16
-104.9,60.16
-107.86,60.16
-102.53,60.15
-102.49,60.15
-98.14,60.16
-98.92,60.16
-95.25,60.16
-103.96,60.15
-98.62,60.16
-108.02,60.16
-95.67,60.15
-98.66,60.15
-98.21,75.53
-94.99,60.15
-95.58,60.15
-95.39,60.15
-97.04,60.16
-97.57,60.15
-106.91,60.15
-102.73,60.15
-107.64,60.15
-44.7,60.15
-108.81,60.15
-99.05,60.14
-94.96,60.15
-95.06,60.15
-104.22,60.14
-101.21,60.13
-98.73,60.13
-103.62,60.14
-96.14,60.15
-105.34,60.15
-96.49,60.15
-60.61,-32.42
-102.36,60.15
-95.53,60.15
-106.33,60.14
-95.12,60.14
-98.48,60.14
-98.63,60.14
-101.67,60.14
-106.78,60.14
-106.27,60.14
-105.43,60.13
-98.76,60.14
-108.37,60.14
-95.61,60.14
-104.67,60.14
-100.8,60.13
-103.96,60.13
-95.18,60.14
-95.27,60.14
-108.88,60.14
-98.79,60.13
-98.85,60.14
-55.55,-2.14
-108.77,60.14
-102.39,60.14
-105.16,60.14
-100.89,60.14
-101.12,60.13
-94.98,60.14
-96.78,60.14
-98.67,60.14
-100.82,60.13
-104.16,60.13
-94.83,60.14
-95.44,60.13
-106.67,60.13
-102.28,60.13
-95.07,60.13
-104.82,60.13
-98.33,60.12
-98.83,60.13
-95.33,60.13
-103.82,60.13
-60.56,-32.41
-78.78,77.37
-95.36,60.13
-106.07,60.13
-100.09,60.13
-98.08,60.13
-103.72,60.13
-100.68,60.13
-96.5,60.12
-104.92,60.12
-99.36,60.12
-95.3,60.12
-101.76,60.13
-97.14,60.13
-94.97,60.13
-100.53,60.13
-100.98,60.13
-97.31,60.12
-107.05,60.11
-103.02,60.12
-107.65,60.12
-100.92,60.12
-101.45,60.11
-102.69,60.12
-65.86,77.38
-96.53,60.12
-100.88,60.12
-103.51,60.12
-105.28,60.11
-102.43,60.12
-106.44,60.12
30,60.1
-95.87,60.12
-97.96,60.11
-97.7,60.12
-105,60.12
-101.69,60.11
-108.36,60.12
-100.34,60.12
-97.54,60.12
-108.72,60.11
-101.57,60.11
-95.03,60.1
-95.11,60.11
-94.95,60.11
-95.23,60.11
90.57,35.12
-94.41,75.52
-95.29,60.11
-94.92,60.11
-97.22,60.1
-101.65,60.1
-98.22,60.11
-97.03,60.11
-100.7,60.11
106.03,60.11
-95.35,60.11
-106.63,60.11
-98.69,60.11
-96.31,60.1
-101.33,60.1
-96.24,60.1
-105.74,60.11
-95.41,60.1
-95.61,60.1
-98.63,60.1
-95.32,60.1
-100.83,60.1
-97.5,60.1
-103.25,60.1
-94.88,60.1
94.25,35.12
-100.34,60.1
-101.19,60.1
-94.73,60.1
-100.04,60.1
-101.76,60.1
-96.54,60.1
-97.07,60.1
-96.09,60.1
-99.06,60.09
-100.86,60.09
-95,60.1
-95.12,60.09
-77.55,60.1
-98.68,60.09
-99.51,60.09
-98.95,60.09
-143.07,60.08
-77.59,60.09
-98.15,60.09
-95.24,60.09
-94.93,60.09
-101.65,60.08
-101.76,60.07
105.3,60.07
65.61,53.33
-103.33,60.08
-95.32,60.09
-97.61,60.09
-77.45,60.08
-96.61,60.08
-77.53,60.09
-96.54,60.08
-99.92,60.08
-95.29,60.08
-95.41,60.09
-98.9,60.08
-95.21,60.09
-97.01,60.08
-100.67,60.08
-97.37,60.08
-97.83,60.08
-95.09,60.07
-96.38,60.08
-99.08,60.07
-95.42,60.08
-101.31,60.07
-42.64,-17.39
-95.5,60.08
-101.02,60.08
-99,60.08
-97.65,60.08
-102.69,60.08
-98.32,60.07
-95.36,60.08
-95.54,60.07
-98.7,60.08
-99.04,60.07
-96.03,60.08
-100.84,60.06
-98.22,60.06
-95.22,60.07
-102.44,60.06
-98.44,60.07
-102.48,60.06
-98.69,60.06
-97.59,60.07
-98.41,60.07
-99.39,60.07
-95.16,60.06
-95.26,60.07
-97.32,60.06
-77.48,60.06
-101.68,60.06
-97.99,60.06
-95.29,60.06
-95.58,60.06
-95.39,60.05
-99.18,60.06
-95.01,60.06
-96.06,60.06
-95.73,60.06
-97.07,60.05
-101.6,60.06
-103.25,60.04
106.19,60.06
-95.63,60.05
-96.46,60.05
-95.27,60.05
-96.22,60.05
-98.14,60.05
-98.34,60.05
-102.29,60.03
-99.01,60.05
9.84,-0.75
-96.7,60.05
-95.19,60.05
-99.46,60.05
-95.1,60.05
-97.29,60.04
-60.4,-32.49
-101.47,60.05
-99.54,60.05
-95.52,60.04
-98.3,60.03
-95.36,60.04
-100.37,60.03
-97.57,60.04
-100.44,60.03
-95.66,60.04
-101.61,60.04
-98.6,60.02
-98.41,60.04
-96.06,60.03
-99.07,60.04
-97.18,60.03
-101.5,60.03
-96.35,60.03
-102.25,60.03
112.09,60.03
-95.01,60.03
-97.27,60.04
-97.44,60.03
-95.5,60.03
-95.74,60.02
-95.16,60.03
-97.86,60.01
-97.29,60.02
-102.57,60.03
-98.79,60.02
-102.91,60.03
-95.37,60.03
-95.11,60.03
-99.03,60.01
-98.97,60.01
-59.11,-32.55
141.95,-37.02
-98.54,60.03
-95.58,60.02
-95.63,60.02
-97.25,60.02
-102.44,60.02
-103.24,60.02
-95.28,60.02
-95.3,60.02
-101.74,60.02
-97.8,60.02
-95.25,60.02
-98.71,60.02
-95.96,60.02
-102.39,60.02
-96.9,60.02
-94.93,60.02
-21.48,78.96
-95.5,60.01
-43.57,60.02
-99.63,60.02
-101.41,60.02
-96.68,60.02
-96,60.02
-98.67,60.01
-97.91,60.01
-96.72,60.02
-95.66,60.02
-96.85,60.01
-101.71,60.02
-95.07,60.01
-103.35,60
-97.74,60
-96.23,60.01
-101.77,60.01
-98.27,60.01
-103.28,60.01
-97.47,60.01
-97.08,60.01
-101.84,60.01
112.97,60
87.65,35.03
-102.38,59.99
-96.08,60
-99.54,60
-96.49,60
-101.7,60
-101.92,59.99
-43.56,60
-95.77,60
-97.49,60
-94.99,60
-44.11,59.99
-95.09,59.98
-95.47,60
-100.13,59.99
-98.17,59.98
-98.52,59.99
-102.48,59.99
-96.65,59.99
-99.51,59.98
-99.45,59.99
71.13,67.85
-95.68,59.99
-101.14,59.99
-97.37,59.99
-100.38,59.98
-102.85,59.99
-97.05,59.99
-101.62,59.99
-98.94,59.99
-95.5,59.99
-97.61,59.98
-95.47,59.99
-97.18,59.98
-97.69,59.98
-100.93,59.97
-101.03,59.98
-95.38,59.98
-95.73,59.98
-98.53,59.98
-95.14,59.98
-95.04,59.98
-100.29,59.97
-99.22,59.97
-90.55,79.23
-97.11,59.98
-96.65,59.96
-95.25,59.97
-96.57,59.96
-98.88,59.97
-95.87,59.97
-94.95,59.97
-100.17,59.97
-101.34,59.97
23.67,59.97
-95.38,59.97
-95.13,59.97
-100.22,59.96
-103.16,59.96
-96.88,59.95
-99.06,59.97
-97.72,59.95
-95.9,59.97
-95.02,59.96
-102.19,59.96
-98.96,59.96
-95.48,59.96
-99.6,59.96
-102.63,59.96
-95.18,59.96
-95.15,59.95
-98.2,59.95
105.25,59.96
-101.92,59.95
-97.52,59.94
-95.94,59.96
-95.03,59.96
-102.92,59.96
-95.11,59.96
-97.43,59.95
-95.42,59.95
-99.43,59.95
-96.04,59.95
-95.87,59.95
-102.84,59.95
-100.95,59.95
-96.66,59.94
-97.03,59.95
-95.88,59.94
-146.65,66.55
-101.87,59.95
-95.24,59.94
-95.38,59.95
-98.15,59.94
-96.13,59.94
-101.42,59.94
-95.51,59.94
-165.93,59.95
-97.57,59.93
-101.2,59.94
-95.05,59.93
-101.62,59.94
-95.02,59.93
-102.14,59.93
-95.71,59.94
-95.34,59.93
-99.06,59.94
-96.82,59.93
-95.42,59.93
-101.51,59.93
-102.7,59.93
-102.92,59.93
-95.08,59.93
-95.28,59.93
-98.87,59.93
